transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale
1837,2023-03-29,20:45:00,32,Male,18,Beauty,3,30.00,8.10,90.00
45,2022-03-20,18:27:00,121,Female,55,Electronics,1,30.00,10.50,30.00
449,2022-01-03,18:28:00,58,Male,25,Electronics,4,50.00,26.50,200.00
1045,2022-02-26,17:28:00,110,Female,55,Electronics,1,30.00,9.90,30.00
1449,2022-04-26,18:42:00,12,Male,25,Electronics,4,50.00,23.50,200.00
904,2022-04-01,20:26:00,43,Male,28,Clothing,1,500.00,160.00,500.00
43556,2022-11-25,19:41:00,117,Male,28,Clothing,1,500.00,220.00,500.00
59,2022-11-14,18:28:00,61,Male,62,Clothing,1,50.00,27.00,50.00
128,2022-12-21,22:22:00,77,Male,25,Beauty,1,500.00,180.00,500.00
186,2022-03-31,18:15:00,92,Male,20,Clothing,4,50.00,23.50,200.00
802,2023-09-22,18:00:00,57,Female,46,Beauty,1,30.00,9.90,30.00
1059,2022-07-12,22:05:00,89,Male,62,Clothing,1,50.00,12.50,50.00
45989,2022-01-04,17:35:00,60,Male,25,Beauty,1,500.00,135.00,500.00
1186,2023-09-10,18:24:00,5,Male,20,Clothing,4,50.00,18.50,200.00
43132,2022-07-13,22:17:00,33,Female,46,Beauty,1,30.00,9.60,30.00
75,2023-05-15,20:51:00,110,Male,61,Beauty,4,50.00,13.50,200.00
447,2023-04-18,17:57:00,37,Male,22,Beauty,4,500.00,245.00,2000.00
528,2023-12-11,21:51:00,102,Female,36,Clothing,2,30.00,9.60,60.00
1075,2022-09-14,19:17:00,92,Male,61,Beauty,4,50.00,21.50,200.00
1447,2022-05-30,22:21:00,137,Male,22,Beauty,4,500.00,155.00,2000.00
1528,2023-07-06,19:44:00,126,Female,36,Clothing,2,30.00,12.30,60.00
759,2023-05-23,21:21:00,75,Male,49,Electronics,2,50.00,21.50,100.00
870,2022-04-11,19:41:00,16,Female,46,Electronics,4,30.00,11.10,120.00
1759,2022-11-03,17:27:00,102,Male,49,Electronics,2,50.00,23.00,100.00
1870,2023-11-09,20:38:00,119,Female,46,Electronics,4,30.00,10.50,120.00
77,2022-04-07,20:45:00,44,Female,47,Clothing,2,50.00,24.00,100.00
381,2022-01-30,19:05:00,63,Female,44,Clothing,4,25.00,12.25,100.00
439,2022-05-06,21:46:00,42,Male,50,Clothing,3,25.00,11.75,75.00
792,2023-01-04,22:50:00,4,Female,20,Beauty,1,50.00,26.50,50.00
1077,2022-12-16,18:45:00,141,Female,47,Clothing,2,50.00,15.00,100.00
1381,2022-10-26,17:26:00,48,Female,44,Clothing,4,25.00,7.75,100.00
1439,2023-11-18,20:53:00,76,Male,50,Clothing,3,25.00,7.25,75.00
1792,2023-08-26,17:37:00,88,Female,20,Beauty,1,50.00,26.50,50.00
176,2023-05-26,18:15:00,53,Female,43,Beauty,2,50.00,25.50,100.00
216,2022-11-04,17:28:00,141,Male,62,Electronics,2,50.00,26.50,100.00
1176,2023-01-04,20:33:00,34,Female,43,Beauty,2,50.00,21.00,100.00
46007,2023-03-01,22:53:00,23,Male,62,Electronics,2,50.00,13.00,100.00
772,2023-04-14,21:47:00,25,Male,26,Electronics,1,30.00,16.20,30.00
1772,2022-02-03,19:06:00,59,Male,26,Electronics,1,30.00,13.20,30.00
53,2022-01-06,17:57:00,32,Male,34,Electronics,2,50.00,22.00,100.00
1053,2023-02-10,21:13:00,40,Male,34,Electronics,2,50.00,20.50,100.00
43,2023-03-18,21:42:00,118,Female,48,Clothing,1,300.00,111.00,300.00
71,2023-02-16,19:11:00,32,Female,51,Beauty,4,25.00,11.50,100.00
93,2022-01-25,20:52:00,148,Female,35,Beauty,4,500.00,140.00,2000.00
302,2023-02-09,17:51:00,26,Male,57,Beauty,2,300.00,135.00,600.00
551,2023-03-21,22:45:00,99,Male,45,Electronics,3,300.00,141.00,900.00
681,2023-08-04,22:12:00,24,Female,43,Electronics,2,30.00,8.40,60.00
722,2023-02-24,18:35:00,25,Male,20,Beauty,3,300.00,162.00,900.00
728,2022-06-02,19:35:00,78,Male,51,Electronics,3,50.00,18.00,150.00
829,2022-03-24,21:31:00,52,Male,61,Beauty,3,30.00,9.60,90.00
955,2022-01-16,17:57:00,16,Male,58,Clothing,1,25.00,12.50,25.00
1043,2023-11-30,18:10:00,20,Female,48,Clothing,1,300.00,87.00,300.00
1071,2023-09-21,17:38:00,155,Female,51,Beauty,4,25.00,6.75,100.00
1093,2023-11-06,17:26:00,87,Female,35,Beauty,4,500.00,270.00,2000.00
41306,2022-12-21,17:55:00,20,Male,57,Beauty,2,300.00,102.00,600.00
1551,2023-11-12,22:36:00,84,Male,45,Electronics,3,300.00,81.00,900.00
1681,2022-11-09,19:32:00,53,Female,43,Electronics,2,30.00,11.10,60.00
1722,2022-01-30,20:38:00,22,Male,20,Beauty,3,300.00,159.00,900.00
1728,2023-05-23,22:30:00,77,Male,51,Electronics,3,50.00,25.00,150.00
1829,2022-05-30,22:37:00,58,Male,61,Beauty,3,30.00,12.00,90.00
1955,2022-09-15,21:11:00,134,Male,58,Clothing,1,25.00,6.50,25.00
144,2022-03-26,22:18:00,119,Female,59,Beauty,3,500.00,255.00,1500.00
474,2022-05-08,17:57:00,145,Female,26,Clothing,3,500.00,210.00,1500.00
1144,2022-12-30,21:27:00,148,Female,59,Beauty,3,500.00,125.00,1500.00
1474,2022-05-15,20:49:00,84,Female,26,Clothing,3,500.00,255.00,1500.00
603,2022-04-18,20:17:00,95,Female,40,Clothing,3,30.00,14.10,90.00
661,2022-08-05,22:09:00,10,Female,44,Clothing,4,25.00,7.00,100.00
42430,2023-12-04,20:50:00,132,Female,40,Clothing,3,30.00,13.20,90.00
1661,2023-07-07,19:18:00,20,Female,44,Clothing,4,25.00,6.25,100.00
143,2023-02-11,22:20:00,118,Female,45,Clothing,1,50.00,27.50,50.00
515,2022-02-13,20:47:00,71,Female,49,Clothing,3,300.00,75.00,900.00
1143,2023-05-01,21:10:00,23,Female,45,Clothing,1,50.00,15.00,50.00
1515,2023-02-04,21:49:00,107,Female,49,Clothing,3,300.00,135.00,900.00
304,2023-03-23,18:35:00,59,Female,37,Electronics,2,30.00,15.60,60.00
676,2023-07-10,22:13:00,80,Male,63,Electronics,3,500.00,205.00,1500.00
686,2022-01-06,17:14:00,68,Female,28,Electronics,4,50.00,23.50,200.00
698,2022-03-17,20:56:00,116,Female,64,Electronics,1,300.00,123.00,300.00
41365,2022-09-26,22:19:00,4,Female,37,Electronics,2,30.00,9.30,60.00
1676,2023-09-21,20:22:00,91,Male,63,Electronics,3,500.00,210.00,1500.00
1686,2023-12-10,20:41:00,151,Female,28,Electronics,4,50.00,26.00,200.00
1698,2022-04-07,21:50:00,146,Female,64,Electronics,1,300.00,105.00,300.00
709,2022-09-22,22:32:00,61,Female,19,Electronics,2,500.00,140.00,1000.00
42979,2023-09-13,20:22:00,97,Female,19,Electronics,2,500.00,185.00,1000.00
114,2022-04-17,20:57:00,92,Female,22,Beauty,4,25.00,9.25,100.00
359,2022-12-15,21:49:00,122,Male,50,Clothing,1,50.00,22.50,50.00
45975,2022-08-18,22:19:00,100,Female,22,Beauty,4,25.00,12.00,100.00
1359,2022-05-17,22:21:00,55,Male,50,Clothing,1,50.00,19.00,50.00
773,2023-01-14,19:10:00,3,Male,25,Electronics,4,500.00,175.00,2000.00
1773,2023-12-12,18:50:00,80,Male,25,Electronics,4,500.00,165.00,2000.00
127,2023-05-20,19:37:00,40,Female,33,Clothing,2,25.00,7.50,50.00
213,2023-08-13,20:48:00,113,Male,27,Beauty,3,500.00,275.00,1500.00
487,2023-04-09,21:03:00,36,Male,44,Clothing,4,500.00,235.00,2000.00
495,2022-06-24,21:06:00,131,Male,24,Beauty,2,30.00,11.70,60.00
605,2023-10-19,22:24:00,76,Male,37,Electronics,2,500.00,180.00,1000.00
45988,2022-03-15,19:26:00,87,Female,33,Clothing,2,25.00,13.00,50.00
46004,2023-06-21,17:23:00,41,Male,27,Beauty,3,500.00,185.00,1500.00
1487,2023-02-01,19:01:00,131,Male,44,Clothing,4,500.00,140.00,2000.00
1495,2023-03-14,22:37:00,113,Male,24,Beauty,2,30.00,16.20,60.00
42491,2022-01-24,19:39:00,2,Male,37,Electronics,2,500.00,165.00,1000.00
105,2023-06-18,18:05:00,82,Female,22,Electronics,1,500.00,230.00,500.00
299,2023-01-25,20:03:00,76,Male,61,Electronics,2,500.00,230.00,1000.00
934,2022-11-22,18:20:00,111,Male,30,Beauty,1,500.00,240.00,500.00
45966,2022-11-12,19:09:00,19,Female,22,Electronics,1,500.00,270.00,500.00
1299,2022-05-08,18:58:00,11,Male,61,Electronics,2,500.00,250.00,1000.00
1934,2022-09-08,17:06:00,69,Male,30,Beauty,1,500.00,150.00,500.00
270,2022-12-17,17:46:00,84,Male,43,Electronics,1,300.00,117.00,300.00
338,2022-02-05,21:26:00,44,Male,54,Beauty,2,50.00,20.00,100.00
543,2022-04-16,20:30:00,121,Male,49,Beauty,2,300.00,75.00,600.00
1270,2022-08-25,22:54:00,84,Male,43,Electronics,1,300.00,108.00,300.00
1338,2022-01-25,19:55:00,31,Male,54,Beauty,2,50.00,19.00,100.00
1543,2022-10-03,22:40:00,73,Male,49,Beauty,2,300.00,123.00,600.00
557,2023-09-27,20:01:00,155,Female,20,Beauty,3,30.00,12.90,90.00
702,2023-03-03,17:18:00,66,Female,60,Clothing,2,300.00,78.00,600.00
864,2023-07-31,22:16:00,139,Female,51,Electronics,1,500.00,215.00,500.00
1557,2022-08-04,17:01:00,14,Female,20,Beauty,3,30.00,10.20,90.00
42767,2023-07-31,21:54:00,102,Female,60,Clothing,2,300.00,87.00,600.00
1864,2023-04-30,21:00:00,112,Female,51,Electronics,1,500.00,190.00,500.00
254,2022-12-14,22:45:00,104,Male,41,Electronics,1,500.00,165.00,500.00
295,2022-02-01,20:23:00,80,Female,27,Beauty,3,300.00,105.00,900.00
457,2022-11-28,22:49:00,38,Female,58,Beauty,3,300.00,147.00,900.00
668,2022-06-17,20:33:00,135,Female,62,Electronics,3,50.00,24.50,150.00
850,2023-09-14,19:01:00,58,Female,26,Beauty,2,500.00,235.00,1000.00
1254,2023-04-12,18:24:00,86,Male,41,Electronics,1,500.00,180.00,500.00
1295,2023-11-04,19:28:00,86,Female,27,Beauty,3,300.00,81.00,900.00
1457,2023-03-25,21:31:00,140,Female,58,Beauty,3,300.00,108.00,900.00
1668,2023-03-13,21:40:00,132,Female,62,Electronics,3,50.00,14.00,150.00
1850,2022-02-16,20:44:00,154,Female,26,Beauty,2,500.00,240.00,1000.00
541,2022-12-25,18:37:00,39,Male,56,Beauty,1,500.00,215.00,500.00
980,2022-10-14,19:51:00,147,Female,31,Electronics,3,25.00,12.50,75.00
1541,2023-10-02,22:17:00,57,Male,56,Beauty,1,500.00,195.00,500.00
1980,2023-08-23,20:30:00,112,Female,31,Electronics,3,25.00,6.50,75.00
262,2023-09-15,20:33:00,30,Female,32,Beauty,4,30.00,12.60,120.00
467,2022-01-24,22:39:00,151,Female,53,Electronics,3,50.00,14.50,150.00
1262,2022-08-13,20:33:00,127,Female,32,Beauty,4,30.00,8.40,120.00
1467,2023-08-13,19:31:00,89,Female,53,Electronics,3,50.00,14.00,150.00
463,2023-01-29,20:22:00,55,Female,54,Beauty,3,500.00,175.00,1500.00
1463,2022-07-29,19:45:00,98,Female,54,Beauty,3,500.00,170.00,1500.00
598,2022-06-23,17:02:00,7,Male,37,Beauty,4,30.00,11.10,120.00
667,2022-12-01,18:46:00,22,Female,29,Electronics,1,500.00,190.00,500.00
672,2022-02-17,19:44:00,1,Female,34,Beauty,2,50.00,27.50,100.00
1598,2023-01-15,19:17:00,126,Male,37,Beauty,4,30.00,9.90,120.00
1667,2022-07-04,19:09:00,40,Female,29,Electronics,1,500.00,125.00,500.00
1672,2023-03-28,22:34:00,87,Female,34,Beauty,2,50.00,15.50,100.00
949,2023-06-20,20:28:00,21,Female,41,Electronics,2,25.00,9.00,50.00
1949,2022-11-11,20:24:00,105,Female,41,Electronics,2,25.00,12.50,50.00
27,2023-12-14,19:44:00,39,Female,38,Beauty,2,25.00,8.25,50.00
347,2022-03-26,19:31:00,26,Male,42,Electronics,1,25.00,7.00,25.00
687,2022-06-27,17:14:00,86,Female,53,Electronics,1,300.00,150.00,300.00
45957,2022-04-30,21:00:00,131,Female,38,Beauty,2,25.00,7.50,50.00
1347,2023-11-21,21:55:00,7,Male,42,Electronics,1,25.00,13.00,25.00
1687,2023-02-17,22:27:00,102,Female,53,Electronics,1,300.00,81.00,300.00
549,2022-11-03,19:39:00,114,Female,50,Beauty,2,50.00,12.50,100.00
675,2023-07-19,18:10:00,26,Female,45,Clothing,2,30.00,15.90,60.00
730,2022-02-20,19:38:00,131,Female,36,Clothing,2,25.00,13.25,50.00
798,2023-01-20,21:19:00,73,Male,61,Clothing,1,50.00,15.00,50.00
1549,2023-11-15,19:25:00,109,Female,50,Beauty,2,50.00,14.50,100.00
1675,2022-05-17,19:55:00,152,Female,45,Clothing,2,30.00,16.20,60.00
1730,2023-08-14,19:17:00,116,Female,36,Clothing,2,25.00,10.75,50.00
1798,2023-07-18,20:26:00,96,Male,61,Clothing,1,50.00,20.00,50.00
13,2023-02-08,17:43:00,106,Male,22,Electronics,3,500.00,245.00,1500.00
35,2022-10-29,17:30:00,122,Female,58,Beauty,3,300.00,126.00,900.00
140,2022-07-07,20:20:00,61,Male,38,Electronics,1,30.00,14.40,30.00
206,2022-09-02,18:18:00,31,Male,61,Clothing,1,25.00,11.75,25.00
261,2022-02-06,17:48:00,16,Male,21,Clothing,2,25.00,8.25,50.00
279,2023-08-10,17:29:00,38,Male,50,Clothing,1,500.00,210.00,500.00
308,2022-03-31,19:12:00,130,Female,34,Beauty,4,300.00,126.00,1200.00
418,2022-04-01,18:05:00,95,Female,60,Electronics,2,500.00,155.00,1000.00
45943,2022-07-16,19:38:00,111,Male,22,Electronics,3,500.00,200.00,1500.00
1035,2023-04-26,21:56:00,52,Female,58,Beauty,3,300.00,105.00,900.00
1140,2022-05-22,19:26:00,154,Male,38,Electronics,1,30.00,15.90,30.00
45997,2023-05-14,19:45:00,68,Male,61,Clothing,1,25.00,8.50,25.00
1261,2022-09-27,21:19:00,116,Male,21,Clothing,2,25.00,6.25,50.00
1279,2022-04-21,22:55:00,116,Male,50,Clothing,1,500.00,170.00,500.00
41487,2023-06-19,22:39:00,91,Female,34,Beauty,4,300.00,150.00,1200.00
1418,2022-09-17,18:19:00,68,Female,60,Electronics,2,500.00,215.00,1000.00
612,2022-02-23,19:06:00,77,Female,61,Electronics,1,500.00,235.00,500.00
875,2023-11-30,21:47:00,134,Female,51,Electronics,4,500.00,135.00,2000.00
42705,2022-12-18,21:14:00,140,Female,61,Electronics,1,500.00,230.00,500.00
1875,2022-06-03,22:42:00,141,Female,51,Electronics,4,500.00,165.00,2000.00
430,2023-05-23,18:36:00,100,Female,43,Electronics,3,300.00,153.00,900.00
633,2023-07-06,22:20:00,35,Male,39,Beauty,4,30.00,12.30,120.00
1430,2023-10-31,18:25:00,22,Female,43,Electronics,3,300.00,132.00,900.00
1633,2022-12-31,18:18:00,152,Male,39,Beauty,4,30.00,11.40,120.00
125,2022-09-28,18:48:00,137,Male,48,Clothing,2,50.00,19.00,100.00
716,2023-08-13,19:51:00,137,Female,60,Clothing,4,300.00,108.00,1200.00
790,2023-04-13,20:47:00,29,Male,62,Clothing,1,25.00,9.25,25.00
960,2023-03-29,19:01:00,134,Male,59,Clothing,2,30.00,14.40,60.00
45986,2023-11-12,17:51:00,79,Male,48,Clothing,2,50.00,21.50,100.00
1716,2022-02-12,19:16:00,39,Female,60,Clothing,4,300.00,87.00,1200.00
1790,2023-05-14,20:52:00,147,Male,62,Clothing,1,25.00,7.50,25.00
1960,2022-06-29,22:04:00,67,Male,59,Clothing,2,30.00,13.20,60.00
259,2023-03-11,20:26:00,93,Female,45,Clothing,4,50.00,22.50,200.00
443,2023-09-19,20:25:00,98,Male,29,Clothing,2,300.00,114.00,600.00
529,2022-11-29,17:43:00,46,Female,35,Clothing,3,50.00,20.50,150.00
563,2022-12-21,18:40:00,150,Male,20,Clothing,2,30.00,16.20,60.00
1259,2022-11-03,17:31:00,105,Female,45,Clothing,4,50.00,21.00,200.00
1443,2022-06-18,19:37:00,81,Male,29,Clothing,2,300.00,147.00,600.00
1529,2022-09-17,22:38:00,105,Female,35,Clothing,3,50.00,17.00,150.00
1563,2022-10-13,17:44:00,22,Male,20,Clothing,2,30.00,15.30,60.00
801,2022-12-01,17:14:00,153,Male,21,Clothing,4,50.00,19.00,200.00
43101,2022-07-10,22:01:00,148,Male,21,Clothing,4,50.00,13.50,200.00
160,2022-07-20,17:08:00,127,Female,43,Clothing,2,50.00,26.50,100.00
508,2023-07-05,22:52:00,32,Male,58,Beauty,2,300.00,123.00,600.00
807,2023-01-26,19:49:00,91,Female,50,Electronics,4,50.00,15.50,200.00
1160,2023-08-20,19:20:00,105,Female,43,Clothing,2,50.00,14.00,100.00
42217,2022-04-08,20:32:00,90,Male,58,Beauty,2,300.00,81.00,600.00
43282,2022-08-04,22:15:00,19,Female,50,Electronics,4,50.00,22.00,200.00
511,2023-12-23,18:19:00,146,Male,45,Beauty,2,50.00,24.50,100.00
521,2023-10-28,19:56:00,133,Female,47,Clothing,4,30.00,8.70,120.00
695,2022-04-03,22:12:00,52,Female,22,Electronics,3,50.00,21.00,150.00
816,2023-09-27,19:29:00,133,Male,47,Beauty,2,500.00,240.00,1000.00
42309,2022-04-09,21:36:00,45,Male,45,Beauty,2,50.00,13.50,100.00
1521,2023-07-23,19:08:00,30,Female,47,Clothing,4,30.00,12.90,120.00
1695,2023-09-21,20:51:00,85,Female,22,Electronics,3,50.00,23.00,150.00
1816,2022-06-17,22:30:00,52,Male,47,Beauty,2,500.00,245.00,1000.00
217,2022-05-02,17:01:00,17,Female,35,Electronics,4,50.00,26.50,200.00
384,2022-04-10,19:53:00,127,Male,55,Clothing,1,500.00,145.00,500.00
46008,2023-10-16,19:28:00,70,Female,35,Electronics,4,50.00,18.00,200.00
1384,2023-12-17,20:23:00,106,Male,55,Clothing,1,500.00,260.00,500.00
648,2023-02-23,18:13:00,41,Male,53,Beauty,4,300.00,138.00,1200.00
926,2023-10-06,22:53:00,53,Male,22,Electronics,1,30.00,15.60,30.00
1648,2023-07-10,17:18:00,16,Male,53,Beauty,4,300.00,87.00,1200.00
1926,2023-08-07,20:22:00,74,Male,22,Electronics,1,30.00,9.60,30.00
285,2023-12-01,18:14:00,107,Female,31,Electronics,1,25.00,13.50,25.00
427,2023-11-16,21:26:00,120,Male,25,Electronics,1,25.00,11.75,25.00
569,2022-04-29,20:49:00,132,Male,52,Electronics,4,50.00,19.00,200.00
570,2022-06-09,22:53:00,91,Male,49,Clothing,1,500.00,185.00,500.00
630,2023-03-21,17:29:00,94,Male,42,Clothing,2,50.00,25.50,100.00
957,2023-06-19,19:00:00,105,Female,60,Electronics,4,30.00,9.30,120.00
1285,2023-06-01,21:55:00,130,Female,31,Electronics,1,25.00,12.25,25.00
1427,2023-07-15,18:36:00,92,Male,25,Electronics,1,25.00,11.50,25.00
1569,2023-11-30,21:07:00,35,Male,52,Electronics,4,50.00,18.00,200.00
1570,2023-06-15,22:32:00,109,Male,49,Clothing,1,500.00,170.00,500.00
1630,2022-05-22,17:22:00,95,Male,42,Clothing,2,50.00,16.00,100.00
1957,2022-10-25,19:00:00,75,Female,60,Electronics,4,30.00,14.70,120.00
635,2022-12-04,21:03:00,89,Female,63,Electronics,3,300.00,129.00,900.00
1635,2023-04-17,18:08:00,36,Female,63,Electronics,3,300.00,159.00,900.00
29,2022-03-08,20:10:00,31,Female,42,Electronics,1,30.00,13.50,30.00
277,2023-07-03,22:10:00,139,Male,36,Clothing,4,25.00,12.25,100.00
859,2022-09-20,21:52:00,46,Female,56,Electronics,3,500.00,190.00,1500.00
45959,2023-07-18,19:23:00,117,Female,42,Electronics,1,30.00,12.30,30.00
1277,2023-10-17,21:20:00,80,Male,36,Clothing,4,25.00,12.75,100.00
1859,2022-09-14,20:58:00,32,Female,56,Electronics,3,500.00,205.00,1500.00
638,2023-01-10,19:52:00,154,Male,46,Electronics,1,500.00,190.00,500.00
823,2023-12-03,17:42:00,66,Female,56,Electronics,2,50.00,25.00,100.00
956,2023-04-24,21:50:00,140,Male,30,Clothing,3,500.00,135.00,1500.00
981,2022-02-05,21:08:00,5,Female,30,Electronics,2,30.00,12.90,60.00
1638,2022-08-13,18:26:00,37,Male,46,Electronics,1,500.00,155.00,500.00
1823,2022-11-08,22:28:00,58,Female,56,Electronics,2,50.00,26.50,100.00
1956,2023-06-01,20:40:00,62,Male,30,Clothing,3,500.00,170.00,1500.00
1981,2022-06-05,22:50:00,19,Female,30,Electronics,2,30.00,11.70,60.00
219,2023-09-16,22:34:00,79,Female,53,Electronics,3,30.00,10.20,90.00
46010,2022-11-02,21:47:00,149,Female,53,Electronics,3,30.00,11.10,90.00
73,2022-01-14,21:47:00,42,Male,29,Electronics,3,30.00,9.00,90.00
162,2023-04-11,19:37:00,118,Male,39,Clothing,2,30.00,9.00,60.00
306,2022-01-04,22:05:00,148,Male,54,Electronics,1,50.00,26.50,50.00
725,2023-09-21,20:32:00,2,Male,61,Electronics,1,300.00,153.00,300.00
880,2023-09-26,20:13:00,63,Male,22,Beauty,2,500.00,175.00,1000.00
992,2023-10-15,19:34:00,134,Female,57,Electronics,2,30.00,7.80,60.00
1073,2022-02-21,18:16:00,82,Male,29,Electronics,3,30.00,15.30,90.00
1162,2022-07-13,17:08:00,101,Male,39,Clothing,2,30.00,12.60,60.00
41426,2023-11-11,20:57:00,122,Male,54,Electronics,1,50.00,18.50,50.00
1725,2022-05-16,21:02:00,109,Male,61,Electronics,1,300.00,105.00,300.00
1880,2023-06-14,20:03:00,37,Male,22,Beauty,2,500.00,175.00,1000.00
1992,2023-05-19,21:35:00,70,Female,57,Electronics,2,30.00,8.70,60.00
597,2022-11-01,19:29:00,84,Male,22,Beauty,4,300.00,111.00,1200.00
622,2022-10-16,22:00:00,155,Female,49,Beauty,3,25.00,6.25,75.00
1597,2023-08-28,18:21:00,32,Male,22,Beauty,4,300.00,78.00,1200.00
1622,2023-04-22,21:28:00,54,Female,49,Beauty,3,25.00,11.75,75.00
116,2023-06-22,20:04:00,58,Female,23,Clothing,1,30.00,15.00,30.00
364,2022-06-07,19:06:00,98,Female,19,Beauty,1,500.00,200.00,500.00
368,2023-01-31,21:11:00,90,Female,56,Clothing,4,300.00,132.00,1200.00
45977,2022-08-15,22:26:00,145,Female,23,Clothing,1,30.00,12.30,30.00
1364,2023-09-23,17:04:00,72,Female,19,Beauty,1,500.00,250.00,500.00
1368,2022-03-08,21:29:00,145,Female,56,Clothing,4,300.00,132.00,1200.00
50,2022-03-29,18:51:00,71,Female,27,Beauty,3,25.00,10.50,75.00
479,2022-11-03,21:35:00,90,Male,52,Electronics,4,300.00,105.00,1200.00
804,2023-12-11,17:12:00,99,Male,42,Electronics,1,30.00,10.80,30.00
1050,2022-12-10,20:15:00,24,Female,27,Beauty,3,25.00,11.25,75.00
1479,2022-05-31,22:24:00,108,Male,52,Electronics,4,300.00,162.00,1200.00
43191,2023-01-10,22:46:00,74,Male,42,Electronics,1,30.00,14.70,30.00
92,2022-03-21,19:41:00,10,Female,51,Electronics,4,30.00,8.70,120.00
282,2023-10-05,17:39:00,10,Female,64,Electronics,4,50.00,56.00,200.00
718,2023-11-02,20:25:00,154,Female,59,Beauty,3,25.00,25.00,75.00
1092,2022-05-03,20:15:00,58,Female,51,Electronics,4,30.00,31.50,120.00
1282,2023-02-20,20:05:00,23,Female,64,Electronics,4,50.00,48.50,200.00
1718,2023-10-25,19:03:00,20,Female,59,Beauty,3,25.00,25.50,75.00
617,2022-08-06,19:12:00,30,Male,34,Electronics,1,30.00,28.50,30.00
624,2022-02-05,19:08:00,48,Female,34,Beauty,3,300.00,342.00,900.00
825,2022-01-08,17:27:00,51,Female,46,Beauty,1,25.00,27.25,25.00
1617,2022-05-01,17:09:00,77,Male,34,Electronics,1,30.00,35.10,30.00
1624,2022-11-18,20:48:00,121,Female,34,Beauty,3,300.00,363.00,900.00
1825,2023-08-30,18:34:00,105,Female,46,Beauty,1,25.00,27.00,25.00
568,2023-08-11,20:03:00,32,Female,51,Electronics,1,300.00,372.00,300.00
671,2023-09-23,19:51:00,2,Male,62,Electronics,3,50.00,61.50,150.00
756,2023-07-17,20:33:00,4,Female,62,Electronics,4,300.00,333.00,1200.00
815,2023-04-05,21:15:00,139,Female,51,Clothing,3,25.00,23.75,75.00
1568,2022-10-09,22:34:00,51,Female,51,Electronics,1,300.00,336.00,300.00
1671,2023-02-28,20:55:00,47,Male,62,Electronics,3,50.00,62.50,150.00
1756,2022-05-12,22:16:00,119,Female,62,Electronics,4,300.00,297.00,1200.00
1815,2023-05-24,22:19:00,6,Female,51,Clothing,3,25.00,30.50,75.00
146,2022-11-10,22:01:00,74,Male,38,Clothing,4,50.00,49.00,200.00
263,2022-05-04,21:48:00,133,Male,23,Beauty,2,30.00,34.80,60.00
704,2023-09-11,22:40:00,141,Female,62,Clothing,3,30.00,34.80,90.00
1146,2023-10-09,21:11:00,52,Male,38,Clothing,4,50.00,60.00,200.00
1263,2022-09-07,20:49:00,47,Male,23,Beauty,2,30.00,35.40,60.00
42826,2022-09-16,20:07:00,155,Female,62,Clothing,3,30.00,30.30,90.00
476,2023-12-12,18:31:00,131,Female,27,Clothing,4,500.00,570.00,2000.00
733,2022-10-25,21:07:00,143,Male,34,Beauty,1,30.00,28.50,30.00
924,2022-09-17,22:18:00,151,Male,55,Beauty,2,50.00,55.00,100.00
984,2023-11-20,19:29:00,83,Male,56,Clothing,1,500.00,480.00,500.00
1476,2022-11-11,22:27:00,130,Female,27,Clothing,4,500.00,555.00,2000.00
1733,2023-09-03,20:52:00,146,Male,34,Beauty,1,30.00,36.60,30.00
1924,2022-11-28,22:25:00,107,Male,55,Beauty,2,50.00,54.50,100.00
1984,2023-09-09,20:10:00,126,Male,56,Clothing,1,500.00,530.00,500.00
251,2022-09-15,21:00:00,141,Female,57,Beauty,4,50.00,62.50,200.00
253,2022-09-30,21:26:00,66,Female,53,Clothing,4,500.00,525.00,2000.00
574,2023-09-17,20:12:00,24,Female,63,Electronics,2,25.00,24.75,50.00
751,2023-11-08,19:58:00,115,Female,42,Clothing,2,25.00,24.75,50.00
871,2023-11-02,23:00:00,57,Male,62,Beauty,2,30.00,33.90,60.00
1251,2022-09-11,21:08:00,137,Female,57,Beauty,4,50.00,57.50,200.00
1253,2023-12-03,19:58:00,108,Female,53,Clothing,4,500.00,605.00,2000.00
1574,2022-10-26,21:51:00,150,Female,63,Electronics,2,25.00,24.75,50.00
1751,2023-12-27,22:09:00,99,Female,42,Clothing,2,25.00,30.25,50.00
1871,2022-09-26,18:39:00,41,Male,62,Beauty,2,30.00,30.60,60.00
200,2022-10-09,22:29:00,130,Male,27,Beauty,3,50.00,60.00,150.00
594,2023-09-07,21:49:00,72,Female,19,Electronics,2,300.00,291.00,600.00
637,2022-12-02,18:54:00,21,Male,43,Clothing,2,300.00,321.00,600.00
855,2022-11-21,19:43:00,13,Male,54,Beauty,1,25.00,25.75,25.00
1200,2023-10-18,19:04:00,20,Male,27,Beauty,3,50.00,54.50,150.00
1594,2023-10-01,19:02:00,31,Female,19,Electronics,2,300.00,345.00,600.00
1637,2022-10-25,20:50:00,97,Male,43,Clothing,2,300.00,297.00,600.00
1855,2023-12-27,21:15:00,44,Male,54,Beauty,1,25.00,31.25,25.00
325,2023-09-16,22:02:00,6,Female,52,Electronics,2,25.00,31.25,50.00
